"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"209773_s_at",1.49917104062385,8.27874333466355,11.1282384550715,1.19877725252441e-19,4.69461397504417e-18,34.0469089816978,"Upregulated"
"201839_s_at",1.13451125184272,10.5489823592991,11.0854663433197,1.49975789364826e-19,5.79187264196951e-18,33.824294200257,"Upregulated"
"202589_at",1.4826128516221,8.31314983085047,11.0639412220304,1.6787650023386e-19,6.39451633283948e-18,33.7122399560795,"Upregulated"
"216623_x_at",2.311316003019,6.90349911701869,11.0210582278441,2.10168832990175e-19,7.81835076046756e-18,33.4889580566033,"Upregulated"
"201418_s_at",1.04950083846094,9.0538839598785,11.0129548172243,2.19285740317674e-19,8.10338996931795e-18,33.4467590682686,"Upregulated"
"218883_s_at",1.49475529875193,7.70443701424299,10.9913012650883,2.4563778697233e-19,9.01737530000731e-18,33.3339872683839,"Upregulated"
"202310_s_at",2.32832187591977,11.4076299440374,10.9385483004601,3.23885870243006e-19,1.17927268735701e-17,33.0591929967941,"Upregulated"
"209803_s_at",2.00846279072379,7.3633109448785,10.9166954356735,3.63206110386525e-19,1.30537447705531e-17,32.9453373071817,"Upregulated"
"207828_s_at",1.3416688217449,7.94211288790654,10.880395161437,4.39365796891599e-19,1.56135260926796e-17,32.7561817012262,"Upregulated"
"202949_s_at",1.44323643072695,9.74056910380374,10.8563683802248,4.98374527566889e-19,1.75482467588407e-17,32.630963544292,"Upregulated"
"201037_at",1.42357997123716,8.49687924101869,10.8563209942567,4.98498415758478e-19,1.75482467588407e-17,32.6307165735436,"Upregulated"
"212143_s_at",1.67065236109606,9.62537217686916,10.8298316240406,5.72810393023975e-19,1.99125335222359e-17,32.4926485507865,"Upregulated"
"222036_s_at",1.26355103844581,7.43502969073832,10.8262237091293,5.83755446722937e-19,2.02614059491078e-17,32.4738421199534,"Upregulated"
"202311_s_at",2.22376820300246,7.85397289673832,10.7896256102655,7.07330214312758e-19,2.42857306094471e-17,32.283056668417,"Upregulated"
"201131_s_at",1.16196309161506,10.6665263740561,10.7890033828546,7.09643331503457e-19,2.432766516291e-17,32.2798127578858,"Upregulated"
"203256_at",1.84022562374419,9.33447712049533,10.7792041316328,7.47086636431934e-19,2.54936164159461e-17,32.228724444526,"Upregulated"
"202705_at",1.11397424714321,7.84836217642991,10.7456889020397,8.90746654583021e-19,3.01191315691555e-17,32.0539785843719,"Upregulated"
"202786_at",1.03231407120795,7.73320446169159,10.7420277510823,9.08027254680782e-19,3.06105466203508e-17,32.0348883091567,"Upregulated"
"204675_at",1.53519068512561,7.24069237765421,10.7087200498658,1.08148770935245e-18,3.62387828984971e-17,31.8612013107268,"Upregulated"
"214774_x_at",2.43796000516467,6.1650606857757,10.6973120909762,1.14822690041636e-18,3.81879701820563e-17,31.8017086695239,"Upregulated"
"218930_s_at",1.23921951898487,8.38473856688785,10.6839658976021,1.2315551375925e-18,4.08374153734728e-17,31.7321053577732,"Upregulated"
"200644_at",1.04943401109817,10.9168652851495,10.6441885912686,1.51756032228372e-18,4.97835878136227e-17,31.5246414209753,"Upregulated"
"201563_at",1.3202321573596,8.76638152257009,10.6367157277386,1.57828545116206e-18,5.12666686709098e-17,31.4856630740888,"Upregulated"
"204825_at",1.3636410135563,7.59494498128037,10.6291097545735,1.64258980804657e-18,5.31231185670562e-17,31.44598962785,"Upregulated"
"204653_at",1.10591831296552,7.18002383473832,10.4847770878035,3.50527784882775e-18,1.0893738675792e-16,30.6930108507802,"Upregulated"
"213668_s_at",1.25979940337403,7.25097552195327,10.4505727905848,4.19520794798828e-18,1.29297121307086e-16,30.5145417571262,"Upregulated"
"204320_at",1.81647955087931,7.71361899624299,10.4376135290332,4.49075308514053e-18,1.37644361755415e-16,30.446921992973,"Upregulated"
"205107_s_at",1.09409892886488,7.29524045999065,10.4347090742691,4.5597979086222e-18,1.39568649447567e-16,30.4317668093731,"Upregulated"
"210095_s_at",1.65361021973223,10.4575573247383,10.4329895340082,4.60117431130471e-18,1.40641930286424e-16,30.4227943849441,"Upregulated"
"211161_s_at",1.85371256227973,10.142046024785,10.394485870292,5.63270425361579e-18,1.71232672419264e-16,30.2218823433824,"Upregulated"
"209911_x_at",1.29380334459676,8.80000383075701,10.3862485597476,5.88181727305627e-18,1.78319094279609e-16,30.1788994820304,"Upregulated"
"210559_s_at",1.38010852384201,7.50008680798131,10.3643509780308,6.59895202469307e-18,1.98708713467886e-16,30.0646357269424,"Upregulated"
"204023_at",1.11057333100704,8.06711731505608,10.3508286436704,7.08482942089999e-18,2.12192545679993e-16,29.9940745463475,"Upregulated"
"210052_s_at",1.09800786068754,8.03777007437383,10.3215893283832,8.26128058693404e-18,2.45121325324436e-16,29.841500140206,"Upregulated"
"211747_s_at",1.02384334115904,8.71950261121495,10.3130622516264,8.63982017630149e-18,2.55672128802823e-16,29.7970048938495,"Upregulated"
"201897_s_at",1.13905947459183,9.20844263313084,10.2946884931858,9.51548422327408e-18,2.79359071076701e-16,29.7011289488539,"Upregulated"
"201852_x_at",1.95327079028712,11.8247832503551,10.2463178074184,1.2268952958566e-17,3.54590244845299e-16,29.4487309145504,"Upregulated"
"204767_s_at",1.0490176202178,8.09735850761682,10.2400521930312,1.26795856022054e-17,3.65037733816462e-16,29.4160376639817,"Upregulated"
"219918_s_at",1.48299594217136,6.22214761798131,10.2208964744796,1.40222172775598e-17,4.01615768118079e-16,29.3160866402378,"Upregulated"
"215108_x_at",1.88489286074701,5.92557026485981,10.2200476230715,1.40848976282016e-17,4.0237663314002e-16,29.3116575384448,"Upregulated"
"208161_s_at",1.17872682446481,9.45081669314019,10.2072335549006,1.50658701767552e-17,4.27659598915461e-16,29.2447973780383,"Upregulated"
"204401_at",1.07600941762948,7.41759757371963,10.1958853713414,1.59915172752228e-17,4.52781422419047e-16,29.1855867139942,"Upregulated"
"201428_at",1.12219137860556,7.77327326047664,10.1915820219932,1.63572192248041e-17,4.61961870705082e-16,29.1631336580834,"Upregulated"
"201830_s_at",1.40037994654222,9.50355234306542,10.1633161342438,1.89761845406309e-17,5.30547453097715e-16,29.0156579041016,"Upregulated"
"220334_at",1.11443947183392,7.58715007262617,10.1396820362896,2.14851447538798e-17,5.95464528048138e-16,28.8923537744957,"Upregulated"
"203362_s_at",1.4207424380373,6.38931451242056,10.1340237538883,2.21334681667348e-17,6.11910758262224e-16,28.862834135768,"Upregulated"
"201250_s_at",1.05911775235046,9.72230291896262,10.125383080623,2.31614535802368e-17,6.39537385537072e-16,28.8177558215389,"Upregulated"
"217901_at",1.30207959605419,9.72400904829906,10.1227611898162,2.34827214280269e-17,6.4760579403555e-16,28.804077602476,"Upregulated"
"203953_s_at",1.9082694971418,7.34998071974766,10.1021732554978,2.61652733984135e-17,7.17147339651718e-16,28.6966745517227,"Upregulated"
"204641_at",1.51536540395848,6.03455077219626,10.0973610922918,2.68352316730128e-17,7.33704867938336e-16,28.6715712115684,"Upregulated"
"209008_x_at",1.342577669538,10.5295024873738,10.0874685179946,2.82668461511279e-17,7.69072201203399e-16,28.619966095297,"Upregulated"
"202856_s_at",1.33249063250281,8.2973992531215,10.0533201248961,3.38214123007782e-17,9.11296892742735e-16,28.4418394066207,"Upregulated"
"203214_x_at",1.15022743046024,7.94915630441121,10.0461747392286,3.51151409556884e-17,9.43872962503745e-16,28.4045693842401,"Upregulated"
"209714_s_at",1.2109430417259,7.63791932384112,10.0137193416741,4.16428964274766e-17,1.1020530416787e-15,28.2352935334375,"Upregulated"
"202095_s_at",1.28118245611541,7.45344883558878,9.99170743817935,4.67474591377984e-17,1.2269418515519e-15,28.1204973317313,"Upregulated"
"222067_x_at",1.06924184607987,8.0317983611028,9.96225668302784,5.4568477665977e-17,1.42216302670288e-15,27.9669200273565,"Upregulated"
"209109_s_at",1.15940709289233,9.19223625652336,9.95781176428445,5.58574721155332e-17,1.45066672628255e-15,27.9437425003295,"Upregulated"
"203878_s_at",1.42853936887966,8.34443508071963,9.95557566377068,5.65173864029698e-17,1.46609653226703e-15,27.9320827562245,"Upregulated"
"202404_s_at",1.79289750354468,10.9259404267196,9.93778808926286,6.20520894287117e-17,1.59850486559536e-15,27.8393362937979,"Upregulated"
"215076_s_at",1.72053811493807,11.7260377505794,9.89328718197873,7.83891678884681e-17,1.99400208682504e-15,27.6073334708248,"Upregulated"
"206102_at",1.197282717652,6.98488022533645,9.87420020047873,8.66535006879004e-17,2.18427596813177e-15,27.5078387006084,"Upregulated"
"218326_s_at",1.22853862274841,7.08179861605607,9.82463600254557,1.12411103763598e-16,2.7924823023013e-15,27.2495182954645,"Upregulated"
"202575_at",1.87519636536383,8.1627451231028,9.76261766499923,1.55668391626313e-16,3.77860432528228e-15,26.9263851056349,"Upregulated"
"203087_s_at",1.00494370313336,7.706611467,9.74211857991195,1.73350966774458e-16,4.16247800930523e-15,26.8196046775714,"Upregulated"
"218350_s_at",1.0880472786045,8.1239296623271,9.73877518153862,1.76419592052805e-16,4.23160147439467e-15,26.8021900767726,"Upregulated"
"208308_s_at",1.10859841402322,10.3769042119813,9.71422871503068,2.00674076789318e-16,4.76718598411128e-15,26.6743473272221,"Upregulated"
"214581_x_at",1.33419925051267,7.59632082060748,9.6868402580777,2.31688609946196e-16,5.46898018583801e-15,26.5317271240367,"Upregulated"
"204475_at",2.86203557603765,6.54192717616822,9.67434796694577,2.47382714505639e-16,5.80255687087279e-15,26.4666846694278,"Upregulated"
"201689_s_at",1.34216244717452,7.76280162146729,9.65777892699722,2.69848596286723e-16,6.29637305869847e-15,26.3804249451078,"Upregulated"
"203213_at",1.23744237044264,7.10285776266355,9.63582393114882,3.02786690382212e-16,7.02812064769462e-15,26.2661413282612,"Upregulated"
"203755_at",1.42085826134236,7.56457184451402,9.58239651145988,4.00704504516841e-16,9.14846155138193e-15,25.9881115001317,"Upregulated"
"208650_s_at",2.08769626412315,7.17181228666355,9.5797366251417,4.06332311710127e-16,9.25797842723595e-15,25.9742728181915,"Upregulated"
"205479_s_at",1.46372827345355,8.99170367806542,9.5784639720064,4.09052853892949e-16,9.31044406874013e-15,25.9676516470444,"Upregulated"
"204348_s_at",1.15860756644264,9.05629562425234,9.54198694538465,4.95260706195059e-16,1.11473679961055e-14,25.777903848054,"Upregulated"
"214437_s_at",1.00482987076882,6.88179923304673,9.54129385539238,4.9706337709128e-16,1.11766531097124e-14,25.7742990635704,"Upregulated"
"202954_at",1.2481403355102,8.93788818351402,9.4400424451777,8.44957257806387e-16,1.82513222634874e-14,25.2479267600262,"Upregulated"
"203954_x_at",1.13166367288846,8.24364042864486,9.41333149823209,9.71832906785491e-16,2.07625624754565e-14,25.1091494188711,"Upregulated"
"205542_at",1.59951905499191,8.24755531862617,9.33463394466625,1.4672892632594e-15,3.02457045820622e-14,24.7004963582871,"Upregulated"
"203764_at",1.31178754402111,5.82171659657009,9.24616284093474,2.33078523398416e-15,4.70442820370192e-14,24.2415186580567,"Upregulated"
