"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Gene_Symbol"
"201013_s_at",1.66910409621463,9.26509329483178,14.7021564947393,1.41652657187503e-27,1.71545986962453e-25,52.1957916326547,"Upregulated","PAICS"
"220003_at",-1.17182481039761,8.20773164763551,-14.6947883250712,1.46897927173687e-27,1.76936568173583e-25,52.1596458858313,"Downregulated","LRRC36"
"209529_at",1.87245344223892,7.47715359665421,14.6738020607745,1.62932120287184e-27,1.95194432062329e-25,52.0566600845517,"Upregulated","PLPP2"
"205405_at",-1.14992366260274,8.22218681371963,-14.6335578191899,1.98767160416184e-27,2.36851798692718e-25,51.859027987982,"Downregulated","SEMA5A"
"203744_at",2.21619725443737,9.24300718960748,14.6192420488003,2.13341941907195e-27,2.52866941038193e-25,51.788681048374,"Upregulated","HMGB3"
"204955_at",-1.86618505721569,8.45718019171028,-14.6124024942811,2.20679635335015e-27,2.60180122442865e-25,51.7550635525439,"Downregulated","SRPX"
"222217_s_at",-1.12416471356193,8.84251575448598,-14.5709223236393,2.70943385796807e-27,3.17759550826855e-25,51.5510673746493,"Downregulated","SLC27A3"
"209710_at",-1.35310338959641,7.56804403939252,-14.5685412836633,2.74155247874268e-27,3.19843004627346e-25,51.5393516500693,"Downregulated","GATA2"
"217771_at",1.83141413145848,8.19691660485981,14.5491439401934,3.01787485789392e-27,3.50246382596095e-25,51.4438844515822,"Upregulated","GOLM1"
"43511_s_at",-1.00737031062878,8.89091171474766,-14.5262342290163,3.38050273964222e-27,3.90299184183666e-25,51.3310754430121,"Downregulated","ARRB1"
"213381_at",-0.734145690420479,6.51857325100935,-14.5218509869603,3.45471970082962e-27,3.96811954090652e-25,51.3094852619852,"Not Significant","VSTM4"
"204154_at",-1.31512775022378,6.7545974876729,-14.5098194477461,3.66696011346812e-27,4.19030113889282e-25,51.2502112824512,"Downregulated","CDO1"
"202908_at",-1.25204716892153,9.31616475613084,-14.4954586794458,3.93750934863761e-27,4.47650616406592e-25,51.179440768075,"Downregulated","WFS1"
"205003_at",-1.85193360421428,8.75478689448598,-14.473589011664,4.38855196540228e-27,4.96396464188117e-25,51.0716212431958,"Downregulated","DOCK4"
"209539_at",-1.03075880443068,9.15477447921495,-14.471480171487,4.43469936314433e-27,4.99082858125986e-25,51.0612216058406,"Downregulated","ARHGEF6"
"204249_s_at",-1.55373852504011,8.45476076149533,-14.4451526340781,5.05356776907177e-27,5.65872616071489e-25,50.9313464851534,"Downregulated","LMO2"
"205978_at",-1.21994969860626,5.64181974675701,-14.4189053814156,5.75695027641191e-27,6.41410615046433e-25,50.8017897412912,"Downregulated","KL"
"218711_s_at",-2.25911256811858,7.83227120152336,-14.3931907821112,6.54139978567389e-27,7.25184136438663e-25,50.6747871747396,"Downregulated","CAVIN2"
"219656_at",-0.851698325792751,8.20163824141122,-14.3883688187782,6.70004070822356e-27,7.39094094561116e-25,50.6509635935135,"Not Significant","PCDH12"
"203548_s_at",-2.37120075060802,9.28788879356075,-14.3827568976969,6.88954415767234e-27,7.5625474120893e-25,50.6232338398061,"Downregulated","LPL"
"210762_s_at",-2.24540195905207,10.255631661028,-14.3742400418992,7.18747902521044e-27,7.85091152542962e-25,50.5811434273918,"Downregulated","DLC1"
"209481_at",-1.21806832529627,9.57643131881308,-14.3718480732405,7.27345869638421e-27,7.89145119287861e-25,50.5693208289288,"Downregulated","SNRK"
"204904_at",-0.670138193261083,8.20708499698131,-14.3712415970334,7.29542227587395e-27,7.89145119287861e-25,50.5663231443141,"Not Significant","GJA4"
"210002_at",-1.83654081952005,7.39553717401869,-14.3511017520735,8.06389634042827e-27,8.68057015235571e-25,50.4667527971173,"Downregulated","GATA6"
"205608_s_at",-1.44251727804363,8.19999253531776,-14.3366332827892,8.66569572181665e-27,9.28354316198271e-25,50.3951935248223,"Downregulated","ANGPT1"
"219682_s_at",-1.55722907598452,7.96180289968224,-14.3313620185942,8.89598969781951e-27,9.48465734145991e-25,50.3691167076269,"Downregulated","TBX3"
"AFFX-HUMGAPDH/M33197_3_at",0.821678805752989,13.161791117757,14.3256279925063,9.15348801389488e-27,9.6985472545048e-25,50.3407471091997,"Not Significant","GAPDH"
"217525_at",-1.132374587019,8.34323392031776,-14.3249668939409,9.18365332630486e-27,9.6985472545048e-25,50.3374760308879,"Downregulated","OLFML1"
"204072_s_at",-1.94567227709641,8.63239547620561,-14.2784493704841,1.15773340924242e-26,1.21687611123344e-24,50.1071882003084,"Downregulated","FRY"
"212353_at",2.36007949937333,8.74754463738318,14.2339658073861,1.44510647605745e-26,1.51179847915438e-24,49.8867457995711,"Upregulated","SULF1"
"210657_s_at",-0.793368187998944,6.26878239349533,-14.1861423043032,1.83453388172058e-26,1.91022983581214e-24,49.6495092304664,"Not Significant","SEPTIN4"
"221841_s_at",-2.21985514451513,9.68345450246729,-14.1826294297742,1.86698935520051e-26,1.93498250241549e-24,49.6320731411725,"Downregulated","KLF4"
"211237_s_at",-0.950309967593947,7.24961583409346,-14.1515573171035,2.1803852514642e-26,2.24932984066559e-24,49.4777885785482,"Not Significant","FGFR4"
"218717_s_at",-1.39749865048592,8.58462199304673,-14.149248788507,2.20567718473129e-26,2.25729081376361e-24,49.4663216753785,"Downregulated","P3H2"
"205554_s_at",-1.30496627823505,6.81259200547664,-14.1490052560166,2.20836241709136e-26,2.25729081376361e-24,49.465111969061,"Downregulated","DNASE1L3"
"205471_s_at",-1.44287151354574,6.42436677415888,-14.1390171384708,2.32136878018952e-26,2.36196623419922e-24,49.4154921271973,"Downregulated","DACH1"
"205433_at",-1.65197856742294,6.66769641798131,-14.1316686773397,2.40820238639173e-26,2.43221386454227e-24,49.3789788708641,"Downregulated","BCHE"
"201292_at",2.4559629390102,7.38557097898131,14.1313335584546,2.41223921403689e-26,2.43221386454227e-24,49.377313582028,"Upregulated","TOP2A"
"218656_s_at",-1.64104560238811,9.18951035386916,-14.1071117219647,2.72275724284112e-26,2.73293692082111e-24,49.256916980045,"Downregulated","LHFPL6"
"213456_at",-2.29240526332934,7.28662612330841,-14.1051431209193,2.74969296172867e-26,2.74759678323766e-24,49.247129093059,"Downregulated","SOSTDC1"
"220244_at",-1.16863623561682,8.29558603382243,-14.1039045352445,2.76677711625932e-26,2.75232564650029e-24,49.240970628286,"Downregulated","LINC00312"
"206170_at",-1.55968887991379,9.0472304088972,-14.0966241924493,2.86937393414897e-26,2.84170041665073e-24,49.2047681316049,"Downregulated","ADRB2"
"217177_s_at",-1.07742860449296,6.05574177031776,-14.0884220927852,2.98954542296044e-26,2.94761241857644e-24,49.163975202524,"Downregulated","PTPRB"
"201231_s_at",1.07591118475369,11.7753632807477,14.0791281146551,3.13183539574364e-26,3.07430344155752e-24,49.1177430554267,"Upregulated","ENO1"
"200762_at",-1.53806125111611,10.8206076495514,-14.0495989187725,3.6306644291586e-26,3.54833752083075e-24,48.9707906029375,"Downregulated","DPYSL2"
"213620_s_at",-1.53223027366397,9.44683306883178,-14.0447800592383,3.71932943798813e-26,3.61911868413491e-24,48.9468005695501,"Downregulated","ICAM2"
"202468_s_at",-1.42791390312808,9.33398318428037,-14.0382880274382,3.84222840972648e-26,3.72245111538849e-24,48.9144769298581,"Downregulated","CTNNAL1"
"219093_at",-1.53583845286453,7.50504789833645,-13.9901598274731,4.89002200043083e-26,4.717071871671e-24,48.674707069315,"Downregulated","PID1"
"205982_x_at",-3.99511995013757,12.2312683503832,-13.9879242145361,4.94513488574127e-26,4.74967416633503e-24,48.6635634484762,"Downregulated","SFTPC"
"205883_at",-2.25852915831632,8.24944734451402,-13.9595864963854,5.70025644574641e-26,5.45145126096855e-24,48.5222652791661,"Downregulated","ZBTB16"
"203006_at",-1.1049084328202,9.27425958821495,-13.9397183934233,6.29777069824826e-26,5.99714634483188e-24,48.4231475657169,"Downregulated","INPP5A"
"61297_at",-0.807852437136875,8.04732000226168,-13.9038311981712,7.54102959892383e-26,7.15050053416254e-24,48.244008030467,"Not Significant","CASKIN2"
"210096_at",-3.70979639890534,8.73107169243925,-13.8955288954548,7.86213144054116e-26,7.40635316493605e-24,48.2025457182387,"Downregulated","CYP4B1"
"212680_x_at",1.22755964527058,8.7512889712243,13.8949752338258,7.884027012395e-26,7.40635316493605e-24,48.1997804327614,"Upregulated","PPP1R14B"
"212354_at",2.11829633553483,9.03014105160748,13.8943061515357,7.91056883388583e-26,7.40635316493605e-24,48.1964386310026,"Upregulated","SULF1"
"200795_at",-1.53339874230225,11.6703533685327,-13.88920833074,8.1157626219886e-26,7.56667525128753e-24,48.1709754811863,"Downregulated","SPARCL1"
"217809_at",1.12762736244441,10.0112128073551,13.8807661941213,8.46739195478813e-26,7.85644965048027e-24,48.1288017620193,"Upregulated","BZW2"
"212581_x_at",0.934304518895143,13.4093541850467,13.8800696132704,8.49708013178541e-26,7.85644965048027e-24,48.1253215728803,"Not Significant","GAPDH"
"214043_at",-0.936386128191765,7.51555704023365,-13.873882430424,8.76540727973533e-26,8.07105662869183e-24,48.0944075360534,"Not Significant","PTPRD"
"206651_s_at",-2.13965367128431,8.26535773997196,-13.8729902404917,8.80479571143292e-26,8.07396143365678e-24,48.0899494092146,"Downregulated","CPB2"
"203888_at",-1.2675171050278,8.64273778408411,-13.8660182203151,9.11878135308751e-26,8.32761495454299e-24,48.0551084880784,"Downregulated","THBD"
"219777_at",-1.9101632446608,8.11256415802804,-13.8628814099149,9.26369184061602e-26,8.42542225650803e-24,48.0394314010482,"Downregulated","GIMAP6"
"214387_x_at",-4.04717917931808,12.0242332291215,-13.8561756484467,9.58127943431045e-26,8.66968225474472e-24,48.0059140218186,"Downregulated","SFTPC"
"205498_at",-1.4553795173589,6.06483087250467,-13.8555788534064,9.61006828937731e-26,8.66968225474472e-24,48.0029308352474,"Downregulated","GHR"
"218775_s_at",-1.41400747101618,7.5708230298972,-13.8475043583591,1.00082213309533e-25,8.99246757732389e-24,47.9625653625973,"Downregulated","WWC2"
"204712_at",-3.68670950540253,7.94185761851402,-13.8347235733507,1.06725799560676e-25,9.53592572489411e-24,47.89865857442,"Downregulated","WIF1"
"211986_at",-1.35162692453448,11.4079468147383,-13.8342383752956,1.06986556173923e-25,9.53592572489411e-24,47.8962321389934,"Downregulated","AHNAK"
"221276_s_at",-1.17187508693807,5.78294054574766,-13.8181588703546,1.15999680677768e-25,1.02980911734769e-23,47.8158059586853,"Downregulated","SYNC"
"213453_x_at",1.02841124179099,12.5963650683178,13.813034223337,1.1902951039852e-25,1.05251372230564e-23,47.790167924679,"Upregulated","GAPDH"
"203853_s_at",-0.796219116543629,8.78585268486916,-13.8120705937703,1.19608048391249e-25,1.05344906810364e-23,47.7853466884891,"Not Significant","GAB2"
"218418_s_at",-1.22060301492646,9.85321654996262,-13.8083083513081,1.21893960674023e-25,1.06935556129892e-23,47.7665224928103,"Downregulated","KANK2"
"202242_at",-1.80470904366784,9.0231355307757,-13.7821652979948,1.3903729035808e-25,1.21496782001925e-23,47.6356763648017,"Downregulated","TSPAN7"
"215235_at",-0.835769968739972,9.76320870743925,-13.7731372856485,1.45503621964837e-25,1.26650672196971e-23,47.5904746375183,"Not Significant","SPTAN1"
"49111_at",-0.939141567054186,8.34091533508411,-13.7676244603211,1.49599823353374e-25,1.29709449952655e-23,47.5628687048357,"Not Significant","ARRB1"
"208944_at",-1.43080713048311,10.6608810043271,-13.7594620006313,1.55878407177668e-25,1.34629401051937e-23,47.5219887335193,"Downregulated","TGFBR2"
"205019_s_at",-1.93067204936172,9.11276070303738,-13.7507329936269,1.62885875687697e-25,1.39982423497566e-23,47.4782637107021,"Downregulated","VIPR1"
"202200_s_at",1.02044975396235,8.33556198714953,13.7501892296107,1.63332720501581e-25,1.39982423497566e-23,47.4755396475888,"Upregulated","SRPK1"
"45288_at",-0.755878465631597,7.1404717768785,-13.7476481720348,1.65437236366482e-25,1.41242832871813e-23,47.4628094541584,"Not Significant","ABHD6"
"219282_s_at",-1.04338272944898,7.66470772764486,-13.7365413745253,1.74960238383269e-25,1.4843459196544e-23,47.4071587915072,"Downregulated","TRPV2"
"205206_at",-2.05500923845214,9.63444464906542,-13.7362773538376,1.75193186226768e-25,1.4843459196544e-23,47.4058357599152,"Downregulated","ANOS1"
"208789_at",-1.29563653708445,10.2822711182617,-13.7212854125508,1.88944587564209e-25,1.59479251692926e-23,47.3306980166012,"Downregulated","CAVIN1"
"219563_at",-1.3018344570855,7.63356275474766,-13.7069668337168,2.03089309162926e-25,1.70771285889716e-23,47.2589135227974,"Downregulated","SYNE3"
"212327_at",-1.73932375036347,10.534076698028,-13.7060783451309,2.04001254200317e-25,1.70893231103221e-23,47.2544584978281,"Downregulated","LIMCH1"
"211735_x_at",-4.00203470332441,12.2994402916168,-13.7037368060607,2.06424355387388e-25,1.72275427381917e-23,47.242717255965,"Downregulated","SFTPC"
"204797_s_at",-1.20703730920443,7.16919171250467,-13.7015073637833,2.0875830640977e-25,1.7357318439287e-23,47.2315375819709,"Downregulated","EML1"
"200671_s_at",-1.27923791707987,7.50376264693458,-13.6955576772778,2.15117425103527e-25,1.78195597902672e-23,47.2017000251992,"Downregulated","SPTBN1"
"209035_at",1.8202872279722,8.11610665547664,13.692424291853,2.18544255996835e-25,1.80363765051018e-23,47.1859847046466,"Upregulated","MDK"
"217398_x_at",0.941897850995777,12.8896677366355,13.6802006096391,2.3244489923029e-25,1.9112803282467e-23,47.124667910059,"Not Significant","GAPDH"
"217232_x_at",-2.71113022802181,11.4497442363364,-13.6759834458888,2.37443812470521e-25,1.94520605635317e-23,47.10351010868,"Downregulated","HBB"
"206049_at",-0.886067632499999,9.07423037714953,-13.6717735411485,2.42541786321932e-25,1.97969180388704e-23,47.0823869166239,"Not Significant","SELP"
"221861_at",-0.891508909418367,9.63316225785981,-13.6506339882282,2.69851153279569e-25,2.19455957975498e-23,46.976291943162,"Not Significant","ARRB1"
"219478_at",-1.28729729551407,8.95561972091589,-13.6319284554544,2.96580822493864e-25,2.40316744277483e-23,46.8823749350921,"Downregulated","WFDC1"
"219689_at",-1.57959168466221,8.02362532016822,-13.6251215775062,3.06954127496384e-25,2.47820971847896e-23,46.8481900625646,"Downregulated","SEMA3G"
"212328_at",-1.86188565257037,9.93825086540187,-13.602269492121,3.44518702989868e-25,2.77144774683149e-23,46.7333901713149,"Downregulated","LIMCH1"
"205656_at",-1.42142578103976,9.59571519892523,-13.5913355191938,3.64091813091177e-25,2.9183661406873e-23,46.6784435570339,"Downregulated","PCDH17"
"209292_at",-1.90987047176953,6.31547914271963,-13.5885569144009,3.69241312038708e-25,2.94903374772707e-23,46.6644782857869,"Downregulated","ID4"
"202760_s_at",-2.01821540012702,9.36950908221495,-13.5756444729617,3.94147766556648e-25,3.13671238649349e-23,46.5995701541002,"Downregulated","PALM2AKAP2"
"215059_at",-1.65740847972027,6.97625915472897,-13.5319679111498,4.91590075519242e-25,3.89825681594138e-23,46.3798934190508,"Downregulated",NA
"218029_at",-0.632042453627726,8.88360108699065,-13.5280933399675,5.01323829972463e-25,3.96134712882141e-23,46.3603965789006,"Not Significant","RIPOR1"
"206453_s_at",-0.914103072010205,9.66600298836449,-13.501141909131,5.74603319961849e-25,4.5243412645618e-23,46.224735685006,"Not Significant","NDRG2"
"201497_x_at",-1.57599440856017,11.1018994864299,-13.4680534130219,6.79441932500776e-25,5.33098752884324e-23,46.0580852623305,"Downregulated","MYH11"
"205752_s_at",-0.585942259742083,9.19767813609346,-13.4494349758438,7.46668186646373e-25,5.83789726422496e-23,45.9642659123209,"Not Significant","GSTM5"
"218469_at",2.54836273574384,7.25186027104673,13.4344934703631,8.05418306397589e-25,6.27522242009003e-23,45.8889501984197,"Upregulated","GREM1"
"212494_at",-0.978046593914143,8.97892955758878,-13.4320569077238,8.15429674339797e-25,6.33108691056226e-23,45.8766661308713,"Not Significant","TNS2"
"205941_s_at",1.95111668730506,8.44842824729906,13.4023035390224,9.48244162002366e-25,7.30027563023874e-23,45.7266160412905,"Upregulated","COL10A1"
"202796_at",-1.03018710682442,9.36577919257944,-13.4020707705796,9.49364554394631e-25,7.30027563023874e-23,45.7254418194512,"Downregulated","SYNPO"
"212914_at",-1.22995554700704,9.28119972854206,-13.4016530196936,9.51378662680296e-25,7.30027563023874e-23,45.7233344234167,"Downregulated","CBX7"
"202177_at",-1.41889836742329,8.48410591652337,-13.401242177735,9.53363644212841e-25,7.30027563023874e-23,45.721261863748,"Downregulated","GAS6"
"205609_at",-1.52902452121112,7.76088561050467,-13.3999663761045,9.59554213759666e-25,7.32251594013926e-23,45.7148257683534,"Downregulated","ANGPT1"
"1598_g_at",-1.01456739896798,11.0921086967009,-13.3718149907339,1.10690926437482e-24,8.41817718022664e-23,45.5727689238365,"Downregulated","GAS6"
"221667_s_at",-1.43417538195214,8.95012553640187,-13.3384093994958,1.31152786020261e-24,9.94039976493018e-23,45.4040989072733,"Downregulated","HSPB8"
"206637_at",-1.49217652550844,6.74618522211215,-13.3329392234326,1.3484806856217e-24,1.01858288534604e-22,45.3764688898681,"Downregulated","P2RY14"
"214414_x_at",-2.75107282160626,11.2713276547196,-13.3274477221472,1.38662888647414e-24,1.04181774988947e-22,45.348728265095,"Downregulated","HBA1"
"204134_at",-0.956024774476425,8.2552729743271,-13.3271692993533,1.3885916246339e-24,1.04181774988947e-22,45.3473217196829,"Not Significant","PDE2A"
"212230_at",-1.25771137239022,9.42746808925234,-13.3254491008055,1.40078013382588e-24,1.04743569537054e-22,45.3386313991405,"Downregulated","PLPP3"
"217736_s_at",0.871681819540111,10.5340174059533,13.323802785102,1.41254570042859e-24,1.0519733022705e-22,45.3303140634777,"Not Significant","EIF2AK1"
"45749_at",-0.518362720091485,10.7738662770093,-13.323281687884,1.41629040381076e-24,1.0519733022705e-22,45.3276813790661,"Not Significant","RIPOR1"
"205407_at",-1.42663410847818,7.55978496511215,-13.3181035770299,1.45404708525505e-24,1.07642960799795e-22,45.3015191414756,"Downregulated","RECK"
